shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
R..S98R,58,40.731688,-73.866390
R..S98R,59,40.731763,-73.866535
R..S98R,60,40.731838,-73.866676
R..S98R,61,40.731914,-73.866812
R..S98R,62,40.731991,-73.866945
R..S98R,63,40.732070,-73.867073
R..S98R,64,40.732143,-73.867194
R..S98R,65,40.732215,-73.867317
R..S98R,66,40.732287,-73.867444
R..S98R,67,40.732358,-73.867573
R..S98R,68,40.732429,-73.867707
R..S98R,69,40.732499,-73.867843
R..S98R,70,40.732568,-73.867984
R..S98R,71,40.732638,-73.868127
R..S98R,72,40.732706,-73.868274
R..S98R,73,40.732774,-73.868425
R..S98R,74,40.732842,-73.868579
R..S98R,75,40.732909,-73.868737
R..S98R,76,40.732975,-73.868898
R..S98R,77,40.733041,-73.869062
R..S98R,78,40.733106,-73.869229
R..S98R,79,40.733144,-73.869336
R..S98R,80,40.733181,-73.869445
R..S98R,81,40.733218,-73.869554
R..S98R,82,40.733255,-73.869663
R..S98R,83,40.733292,-73.869774
R..S98R,84,40.733328,-73.869885
R..S98R,85,40.733365,-73.869998
R..S98R,86,40.733401,-73.870111
R..S98R,87,40.733437,-73.870224
R..S98R,88,40.733473,-73.870339
R..S98R,89,40.733509,-73.870454
R..S98R,90,40.733544,-73.870571
R..S98R,91,40.733579,-73.870688
R..S98R,92,40.733614,-73.870805
R..S98R,93,40.733648,-73.870923
R..S98R,94,40.734593,-73.874126
R..S98R,95,40.734679,-73.874412
R..S98R,96,40.734775,-73.874686
R..S98R,97,40.734877,-73.874947
R..S98R,98,40.734988,-73.875194
R..S98R,99,40.735106,-73.875429
R..S98R,100,40.735232,-73.875650
R..S98R,101,40.735365,-73.875859
R..S98R,102,40.735507,-73.876054
R..S98R,103,40.735655,-73.876236
R..S98R,104,40.735812,-73.876405
R..S98R,105,40.735976,-73.876562
R..S98R,106,40.736148,-73.876705
R..S98R,107,40.736327,-73.876834
R..S98R,108,40.736514,-73.876951
R..S98R,109,40.736710,-73.877055
R..S98R,110,40.737015,-73.877223
R..S98R,111,40.739655,-73.878602
R..S98R,112,40.739739,-73.878649
R..S98R,113,40.739821,-73.878696
R..S98R,114,40.739900,-73.878744
R..S98R,115,40.739977,-73.878794
R..S98R,116,40.740052,-73.878845
R..S98R,117,40.740124,-73.878897
R..S98R,118,40.740194,-73.878950
R..S98R,119,40.740261,-73.879004
R..S98R,120,40.740326,-73.879060
R..S98R,121,40.740389,-73.879117
R..S98R,122,40.740449,-73.879175
R..S98R,123,40.740506,-73.879235
R..S98R,124,40.740561,-73.879295
R..S98R,125,40.740614,-73.879357
R..S98R,126,40.740665,-73.879422
R..S98R,127,40.741822,-73.880977
R..S98R,128,40.741868,-73.881044
R..S98R,129,40.741913,-73.881112
R..S98R,130,40.741957,-73.881179
R..S98R,131,40.742001,-73.881247
R..S98R,132,40.742045,-73.881316
R..S98R,133,40.742088,-73.881384
R..S98R,134,40.742131,-73.881453
R..S98R,135,40.742173,-73.881523
R..S98R,136,40.742215,-73.881592
R..S98R,137,40.742256,-73.881662
R..S98R,138,40.742296,-73.881732
R..S98R,139,40.742337,-73.881803
R..S98R,140,40.742376,-73.881874
R..S98R,141,40.742415,-73.881945
R..S98R,142,40.742454,-73.882017
R..S98R,143,40.742482,-73.882064
R..S98R,144,40.742510,-73.882114
R..S98R,145,40.742539,-73.882165
R..S98R,146,40.742569,-73.882218
R..S98R,147,40.742599,-73.882273
R..S98R,148,40.742630,-73.882330
R..S98R,149,40.742661,-73.882388
R..S98R,150,40.742693,-73.882448
R..S98R,151,40.742726,-73.882510
R..S98R,152,40.742759,-73.882574
R..S98R,153,40.742792,-73.882639
R..S98R,154,40.742827,-73.882706
R..S98R,155,40.742862,-73.882775
R..S98R,156,40.742897,-73.882846
R..S98R,157,40.742933,-73.882917
R..S98R,158,40.743718,-73.884523
R..S98R,159,40.743737,-73.884561
R..S98R,160,40.743756,-73.884600
R..S98R,161,40.743775,-73.884639
R..S98R,162,40.743794,-73.884679
R..S98R,163,40.743813,-73.884719
R..S98R,164,40.743832,-73.884760
R..S98R,165,40.743851,-73.884801
R..S98R,166,40.743871,-73.884843
R..S98R,167,40.743890,-73.884885
R..S98R,168,40.743909,-73.884928
R..S98R,169,40.743928,-73.884971
R..S98R,170,40.743948,-73.885015
R..S98R,171,40.743967,-73.885059
R..S98R,172,40.743987,-73.885104
R..S98R,173,40.744006,-73.885149
R..S98R,174,40.746644,-73.891338
R..S98R,175,40.749669,-73.898453
R..S98R,176,40.752885,-73.906006
R..S98R,177,40.753221,-73.906786
R..S98R,178,40.754245,-73.908935
R..S98R,179,40.756312,-73.913333
R..S98R,180,40.756762,-73.914295
R..S98R,181,40.756779,-73.914332
R..S98R,182,40.756795,-73.914368
R..S98R,183,40.756812,-73.914404
R..S98R,184,40.756829,-73.914439
R..S98R,185,40.756846,-73.914475
R..S98R,186,40.756863,-73.914511
R..S98R,187,40.756880,-73.914547
R..S98R,188,40.756898,-73.914583
R..S98R,189,40.756915,-73.914619
R..S98R,190,40.756933,-73.914655
R..S98R,191,40.756951,-73.914691
R..S98R,192,40.756969,-73.914726
R..S98R,193,40.756987,-73.914762
R..S98R,194,40.757005,-73.914798
R..S98R,195,40.757023,-73.914834
R..S98R,196,40.758182,-73.917222
R..S98R,197,40.758276,-73.917432
R..S98R,198,40.758356,-73.917638
R..S98R,199,40.758420,-73.917838
R..S98R,200,40.758469,-73.918033
R..S98R,201,40.758502,-73.918224
R..S98R,202,40.758520,-73.918409
R..S98R,203,40.758523,-73.918590
R..S98R,204,40.758510,-73.918765
R..S98R,205,40.758481,-73.918936
R..S98R,206,40.758437,-73.919101
R..S98R,207,40.758378,-73.919262
R..S98R,208,40.758303,-73.919417
R..S98R,209,40.758213,-73.919568
R..S98R,210,40.758107,-73.919713
R..S98R,211,40.757972,-73.919850
R..S98R,212,40.756879,-73.920740
R..S98R,213,40.756071,-73.921395
R..S98R,214,40.756055,-73.921408
R..S98R,215,40.756039,-73.921421
R..S98R,216,40.756023,-73.921433
R..S98R,217,40.756007,-73.921446
R..S98R,218,40.755992,-73.921458
R..S98R,219,40.755977,-73.921470
R..S98R,220,40.755962,-73.921481
R..S98R,221,40.755948,-73.921493
R..S98R,222,40.755934,-73.921504
R..S98R,223,40.755920,-73.921515
R..S98R,224,40.755906,-73.921525
R..S98R,225,40.755893,-73.921535
R..S98R,226,40.755879,-73.921546
R..S98R,227,40.755867,-73.921555
R..S98R,228,40.755854,-73.921565
R..S98R,229,40.753072,-73.923728
R..S98R,230,40.752994,-73.923787
R..S98R,231,40.752918,-73.923848
R..S98R,232,40.752846,-73.923913
R..S98R,233,40.752778,-73.923982
R..S98R,234,40.752714,-73.924054
R..S98R,235,40.752654,-73.924129
R..S98R,236,40.752598,-73.924208
R..S98R,237,40.752545,-73.924291
R..S98R,238,40.752497,-73.924377
R..S98R,239,40.752452,-73.924467
R..S98R,240,40.752411,-73.924560
R..S98R,241,40.752373,-73.924657
R..S98R,242,40.752340,-73.924757
R..S98R,243,40.752311,-73.924861
R..S98R,244,40.752285,-73.924968
R..S98R,245,40.752262,-73.925070
R..S98R,246,40.752239,-73.925171
R..S98R,247,40.752217,-73.925273
R..S98R,248,40.752197,-73.925376
R..S98R,249,40.752179,-73.925480
R..S98R,250,40.752162,-73.925585
R..S98R,251,40.752146,-73.925690
R..S98R,252,40.752132,-73.925796
R..S98R,253,40.752119,-73.925903
R..S98R,254,40.752108,-73.926011
R..S98R,255,40.752098,-73.926120
R..S98R,256,40.752090,-73.926229
R..S98R,257,40.752083,-73.926339
R..S98R,258,40.752078,-73.926450
R..S98R,259,40.752074,-73.926563
R..S98R,260,40.752039,-73.928781
R..S98R,261,40.751990,-73.931627
R..S98R,262,40.751979,-73.931908
R..S98R,263,40.751957,-73.932184
R..S98R,264,40.751924,-73.932452
R..S98R,265,40.751880,-73.932713
R..S98R,266,40.751824,-73.932966
R..S98R,267,40.751758,-73.933212
R..S98R,268,40.751680,-73.933451
R..S98R,269,40.751591,-73.933682
R..S98R,270,40.751491,-73.933905
R..S98R,271,40.751380,-73.934122
R..S98R,272,40.751258,-73.934331
R..S98R,273,40.751125,-73.934532
R..S98R,274,40.750981,-73.934726
R..S98R,275,40.750826,-73.934913
R..S98R,276,40.750660,-73.935094
R..S98R,277,40.749495,-73.936347
R..S98R,278,40.749451,-73.936394
R..S98R,279,40.749408,-73.936442
R..S98R,280,40.749367,-73.936492
R..S98R,281,40.749327,-73.936544
R..S98R,282,40.749288,-73.936599
R..S98R,283,40.749251,-73.936655
R..S98R,284,40.749215,-73.936712
R..S98R,285,40.749180,-73.936772
R..S98R,286,40.749146,-73.936834
R..S98R,287,40.749114,-73.936897
R..S98R,288,40.749083,-73.936963
R..S98R,289,40.749054,-73.937030
R..S98R,290,40.749025,-73.937099
R..S98R,291,40.748999,-73.937170
R..S98R,292,40.748973,-73.937243
R..S98R,293,40.748061,-73.939780
R..S98R,294,40.748021,-73.939953
R..S98R,295,40.747991,-73.940121
R..S98R,296,40.747972,-73.940285
R..S98R,297,40.747963,-73.940445
R..S98R,298,40.747964,-73.940600
R..S98R,299,40.747977,-73.940750
R..S98R,300,40.748000,-73.940897
R..S98R,301,40.748033,-73.941038
R..S98R,302,40.748077,-73.941176
R..S98R,303,40.748132,-73.941309
R..S98R,304,40.748197,-73.941437
R..S98R,305,40.748273,-73.941561
R..S98R,306,40.748360,-73.941681
R..S98R,307,40.748457,-73.941796
R..S98R,308,40.748566,-73.941909
R..S98R,309,40.749595,-73.942897
R..S98R,310,40.749641,-73.942938
R..S98R,311,40.749688,-73.942975
R..S98R,312,40.749736,-73.943009
R..S98R,313,40.749785,-73.943040
R..S98R,314,40.749834,-73.943068
R..S98R,315,40.749884,-73.943092
R..S98R,316,40.749935,-73.943114
R..S98R,317,40.749987,-73.943132
R..S98R,318,40.750039,-73.943146
R..S98R,319,40.750092,-73.943158
R..S98R,320,40.750146,-73.943167
R..S98R,321,40.750200,-73.943172
R..S98R,322,40.750255,-73.943174
R..S98R,323,40.750311,-73.943172
R..S98R,324,40.750367,-73.943169
R..S98R,325,40.751179,-73.943135
R..S98R,326,40.751287,-73.943135
R..S98R,327,40.751389,-73.943142
R..S98R,328,40.751489,-73.943156
R..S98R,329,40.751586,-73.943179
R..S98R,330,40.751680,-73.943209
R..S98R,331,40.751772,-73.943248
R..S98R,332,40.751860,-73.943294
R..S98R,333,40.751945,-73.943348
R..S98R,334,40.752028,-73.943410
R..S98R,335,40.752107,-73.943480
R..S98R,336,40.752184,-73.943557
R..S98R,337,40.752258,-73.943643
R..S98R,338,40.752329,-73.943736
R..S98R,339,40.752397,-73.943838
R..S98R,340,40.752553,-73.944152
R..S98R,341,40.753765,-73.946938
R..S98R,342,40.759230,-73.959131
R..S98R,343,40.762660,-73.967258
R..S98R,344,40.764799,-73.972347
R..S98R,345,40.764809,-73.972373
R..S98R,346,40.764819,-73.972399
R..S98R,347,40.764827,-73.972425
R..S98R,348,40.764835,-73.972450
R..S98R,349,40.764842,-73.972476
R..S98R,350,40.764849,-73.972501
R..S98R,351,40.764854,-73.972526
R..S98R,352,40.764859,-73.972550
R..S98R,353,40.764864,-73.972575
R..S98R,354,40.764867,-73.972599
R..S98R,355,40.764870,-73.972623
R..S98R,356,40.764872,-73.972647
R..S98R,357,40.764873,-73.972670
R..S98R,358,40.764873,-73.972694
R..S98R,359,40.764873,-73.972718
R..S98R,360,40.764811,-73.973347
R..S98R,361,40.764767,-73.973847
R..S98R,362,40.764766,-73.973873
R..S98R,363,40.764765,-73.973898
R..S98R,364,40.764765,-73.973924
R..S98R,365,40.764766,-73.973949
R..S98R,366,40.764768,-73.973974
R..S98R,367,40.764770,-73.973999
R..S98R,368,40.764773,-73.974024
R..S98R,369,40.764777,-73.974048
R..S98R,370,40.764782,-73.974073
R..S98R,371,40.764787,-73.974097
R..S98R,372,40.764793,-73.974121
R..S98R,373,40.764800,-73.974146
R..S98R,374,40.764808,-73.974170
R..S98R,375,40.764816,-73.974193
R..S98R,376,40.764825,-73.974217
R..S98R,377,40.766540,-73.978276
R..S98R,378,40.766577,-73.978379
R..S98R,379,40.766606,-73.978478
R..S98R,380,40.766628,-73.978575
R..S98R,381,40.766641,-73.978668
R..S98R,382,40.766646,-73.978759
R..S98R,383,40.766643,-73.978846
R..S98R,384,40.766632,-73.978931
R..S98R,385,40.766612,-73.979012
R..S98R,386,40.766585,-73.979091
R..S98R,387,40.766550,-73.979166
R..S98R,388,40.766507,-73.979239
R..S98R,389,40.766455,-73.979308
R..S98R,390,40.766396,-73.979375
R..S98R,391,40.766329,-73.979438
R..S98R,392,40.766254,-73.979499
R..S98R,393,40.764664,-73.980658
R..S98R,394,40.759901,-73.984139
R..S98R,395,40.758280,-73.985298
R..S98R,396,40.758173,-73.985371
R..S98R,397,40.758062,-73.985444
R..S98R,398,40.757949,-73.985514
R..S98R,399,40.757835,-73.985582
R..S98R,400,40.757718,-73.985648
R..S98R,401,40.757599,-73.985712
R..S98R,402,40.757477,-73.985775
R..S98R,403,40.757354,-73.985835
R..S98R,404,40.757229,-73.985893
R..S98R,405,40.757101,-73.985949
R..S98R,406,40.756971,-73.986003
R..S98R,407,40.756839,-73.986056
R..S98R,408,40.756705,-73.986106
R..S98R,409,40.756569,-73.986154
R..S98R,410,40.756430,-73.986201
R..S98R,411,40.754672,-73.986754
R..S98R,412,40.752982,-73.987281
R..S98R,413,40.752904,-73.987306
R..S98R,414,40.752827,-73.987329
R..S98R,415,40.752749,-73.987353
R..S98R,416,40.752671,-73.987375
R..S98R,417,40.752593,-73.987396
R..S98R,418,40.752516,-73.987417
R..S98R,419,40.752438,-73.987437
R..S98R,420,40.752360,-73.987457
R..S98R,421,40.752282,-73.987475
R..S98R,422,40.752204,-73.987493
R..S98R,423,40.752127,-73.987510
R..S98R,424,40.752049,-73.987526
R..S98R,425,40.751971,-73.987541
R..S98R,426,40.751893,-73.987556
R..S98R,427,40.751815,-73.987570
R..S98R,428,40.749567,-73.987950
R..S98R,429,40.745494,-73.988691
R..S98R,430,40.743402,-73.989083
R..S98R,431,40.743358,-73.989091
R..S98R,432,40.743314,-73.989100
R..S98R,433,40.743268,-73.989108
R..S98R,434,40.743221,-73.989116
R..S98R,435,40.743173,-73.989123
R..S98R,436,40.743125,-73.989131
R..S98R,437,40.743075,-73.989138
R..S98R,438,40.743025,-73.989146
R..S98R,439,40.742973,-73.989153
R..S98R,440,40.742920,-73.989160
R..S98R,441,40.742867,-73.989166
R..S98R,442,40.742812,-73.989173
R..S98R,443,40.742757,-73.989180
R..S98R,444,40.742700,-73.989186
R..S98R,445,40.742643,-73.989192
R..S98R,446,40.741303,-73.989344
R..S98R,447,40.740538,-73.989455
R..S98R,448,40.740489,-73.989462
R..S98R,449,40.740441,-73.989469
R..S98R,450,40.740392,-73.989477
R..S98R,451,40.740343,-73.989485
R..S98R,452,40.740294,-73.989494
R..S98R,453,40.740244,-73.989503
R..S98R,454,40.740195,-73.989512
R..S98R,455,40.740145,-73.989522
R..S98R,456,40.740095,-73.989532
R..S98R,457,40.740045,-73.989543
R..S98R,458,40.739995,-73.989554
R..S98R,459,40.739945,-73.989566
R..S98R,460,40.739894,-73.989578
R..S98R,461,40.739844,-73.989590
R..S98R,462,40.739792,-73.989604
R..S98R,463,40.738136,-73.990037
R..S98R,464,40.738085,-73.990051
R..S98R,465,40.738035,-73.990063
R..S98R,466,40.737985,-73.990076
R..S98R,467,40.737936,-73.990088
R..S98R,468,40.737887,-73.990099
R..S98R,469,40.737839,-73.990111
R..S98R,470,40.737792,-73.990122
R..S98R,471,40.737745,-73.990134
R..S98R,472,40.737698,-73.990144
R..S98R,473,40.737653,-73.990155
R..S98R,474,40.737608,-73.990166
R..S98R,475,40.737563,-73.990176
R..S98R,476,40.737519,-73.990186
R..S98R,477,40.737476,-73.990195
R..S98R,478,40.737433,-73.990206
R..S98R,479,40.735736,-73.990568
R..S98R,480,40.732090,-73.991358
R..S98R,481,40.732044,-73.991367
R..S98R,482,40.731999,-73.991378
R..S98R,483,40.731954,-73.991391
R..S98R,484,40.731910,-73.991406
R..S98R,485,40.731866,-73.991422
R..S98R,486,40.731822,-73.991440
R..S98R,487,40.731779,-73.991460
R..S98R,488,40.731736,-73.991482
R..S98R,489,40.731693,-73.991505
R..S98R,490,40.731651,-73.991531
R..S98R,491,40.731609,-73.991558
R..S98R,492,40.731567,-73.991586
R..S98R,493,40.731526,-73.991617
R..S98R,494,40.731485,-73.991649
R..S98R,495,40.731445,-73.991683
R..S98R,496,40.730328,-73.992629
R..S98R,497,40.724329,-73.997702
R..S98R,498,40.719930,-74.001429
R..S98R,499,40.719527,-74.001775
R..S98R,500,40.714236,-74.006242
R..S98R,501,40.714230,-74.006247
R..S98R,502,40.714223,-74.006252
R..S98R,503,40.714217,-74.006257
R..S98R,504,40.714210,-74.006261
R..S98R,505,40.714203,-74.006266
R..S98R,506,40.714196,-74.006270
R..S98R,507,40.714189,-74.006275
R..S98R,508,40.714181,-74.006279
R..S98R,509,40.714174,-74.006283
R..S98R,510,40.714166,-74.006288
R..S98R,511,40.714158,-74.006292
R..S98R,512,40.714150,-74.006296
R..S98R,513,40.714141,-74.006299
R..S98R,514,40.714133,-74.006303
R..S98R,515,40.714124,-74.006307
R..S98R,516,40.714116,-74.006310
R..S98R,517,40.714108,-74.006313
R..S98R,518,40.714100,-74.006317
R..S98R,519,40.714092,-74.006321
R..S98R,520,40.714084,-74.006324
R..S98R,521,40.714076,-74.006329
R..S98R,522,40.714069,-74.006333
R..S98R,523,40.714061,-74.006337
R..S98R,524,40.714054,-74.006342
R..S98R,525,40.714046,-74.006347
R..S98R,526,40.714039,-74.006352
R..S98R,527,40.714032,-74.006357
R..S98R,528,40.714025,-74.006363
R..S98R,529,40.714018,-74.006368
R..S98R,530,40.714011,-74.006374
R..S98R,531,40.713282,-74.006978
R..S98R,532,40.712722,-74.007447
R..S98R,533,40.712713,-74.007454
R..S98R,534,40.712705,-74.007461
R..S98R,535,40.712697,-74.007468
R..S98R,536,40.712688,-74.007476
R..S98R,537,40.712680,-74.007484
R..S98R,538,40.712672,-74.007492
R..S98R,539,40.712664,-74.007500
R..S98R,540,40.712656,-74.007508
R..S98R,541,40.712648,-74.007517
R..S98R,542,40.712640,-74.007526
R..S98R,543,40.712633,-74.007535
R..S98R,544,40.712625,-74.007544
R..S98R,545,40.712618,-74.007553
R..S98R,546,40.712610,-74.007563
R..S98R,547,40.712603,-74.007573
R..S98R,548,40.712596,-74.007583
R..S98R,549,40.712589,-74.007593
R..S98R,550,40.712582,-74.007603
R..S98R,551,40.712574,-74.007613
R..S98R,552,40.712566,-74.007623
R..S98R,553,40.712558,-74.007632
R..S98R,554,40.712550,-74.007641
R..S98R,555,40.712542,-74.007651
R..S98R,556,40.712533,-74.007660
R..S98R,557,40.712525,-74.007669
R..S98R,558,40.712516,-74.007677
R..S98R,559,40.712507,-74.007686
R..S98R,560,40.712497,-74.007694
R..S98R,561,40.712488,-74.007703
R..S98R,562,40.712478,-74.007711
R..S98R,563,40.711676,-74.008353
R..S98R,564,40.711635,-74.008410
R..S98R,565,40.711599,-74.008470
R..S98R,566,40.711569,-74.008531
R..S98R,567,40.711544,-74.008594
R..S98R,568,40.711525,-74.008659
R..S98R,569,40.711510,-74.008725
R..S98R,570,40.711501,-74.008794
R..S98R,571,40.711498,-74.008865
R..S98R,572,40.711500,-74.008937
R..S98R,573,40.711507,-74.009011
R..S98R,574,40.711519,-74.009087
R..S98R,575,40.711537,-74.009165
R..S98R,576,40.711561,-74.009245
R..S98R,577,40.711589,-74.009327
R..S98R,578,40.711623,-74.009411
R..S98R,579,40.711662,-74.009509
R..S98R,580,40.711695,-74.009592
R..S98R,581,40.711723,-74.009672
R..S98R,582,40.711744,-74.009749
R..S98R,583,40.711760,-74.009824
R..S98R,584,40.711769,-74.009896
R..S98R,585,40.711773,-74.009965
R..S98R,586,40.711770,-74.010032
R..S98R,587,40.711762,-74.010096
R..S98R,588,40.711748,-74.010157
R..S98R,589,40.711728,-74.010215
R..S98R,590,40.711701,-74.010270
R..S98R,591,40.711669,-74.010323
R..S98R,592,40.711631,-74.010373
R..S98R,593,40.711587,-74.010420
R..S98R,594,40.711537,-74.010465
R..S98R,595,40.710668,-74.011029
R..S98R,596,40.707477,-74.013153
R..S98R,597,40.707438,-74.013179
R..S98R,598,40.707400,-74.013205
R..S98R,599,40.707362,-74.013232
R..S98R,600,40.707326,-74.013258
R..S98R,601,40.707290,-74.013286
R..S98R,602,40.707254,-74.013314
R..S98R,603,40.707220,-74.013342
R..S98R,604,40.707201,-74.013357
R..S98R,605,40.707183,-74.013372
R..S98R,606,40.707165,-74.013387
R..S98R,607,40.707147,-74.013402
R..S98R,608,40.707129,-74.013417
R..S98R,609,40.707111,-74.013432
R..S98R,610,40.707094,-74.013447
R..S98R,611,40.707076,-74.013463
R..S98R,612,40.707059,-74.013478
R..S98R,613,40.707042,-74.013493
R..S98R,614,40.707025,-74.013508
R..S98R,615,40.707008,-74.013523
R..S98R,616,40.706992,-74.013539
R..S98R,617,40.706975,-74.013554
R..S98R,618,40.706959,-74.013569
R..S98R,619,40.706611,-74.013894
R..S98R,620,40.706562,-74.013938
R..S98R,621,40.706511,-74.013975
R..S98R,622,40.706459,-74.014005
R..S98R,623,40.706406,-74.014028
R..S98R,624,40.706352,-74.014044
R..S98R,625,40.706297,-74.014053
R..S98R,626,40.706241,-74.014055
R..S98R,627,40.706184,-74.014050
R..S98R,628,40.706126,-74.014037
R..S98R,629,40.706067,-74.014018
R..S98R,630,40.706007,-74.013992
R..S98R,631,40.705946,-74.013958
R..S98R,632,40.705884,-74.013918
R..S98R,633,40.705820,-74.013870
R..S98R,634,40.705755,-74.013816
R..S98R,635,40.705514,-74.013614
R..S98R,636,40.705475,-74.013581
R..S98R,637,40.705436,-74.013549
R..S98R,638,40.705396,-74.013520
R..S98R,639,40.705357,-74.013493
R..S98R,640,40.705317,-74.013467
R..S98R,641,40.705277,-74.013444
R..S98R,642,40.705236,-74.013423
R..S98R,643,40.705196,-74.013404
R..S98R,644,40.705155,-74.013386
R..S98R,645,40.705114,-74.013371
R..S98R,646,40.705072,-74.013358
R..S98R,647,40.705030,-74.013347
R..S98R,648,40.704989,-74.013338
R..S98R,649,40.704946,-74.013331
R..S98R,650,40.704903,-74.013326
R..S98R,651,40.704791,-74.013312
R..S98R,652,40.704683,-74.013298
R..S98R,653,40.704578,-74.013284
R..S98R,654,40.704477,-74.013269
R..S98R,655,40.704379,-74.013255
R..S98R,656,40.704285,-74.013241
R..S98R,657,40.704194,-74.013227
R..S98R,658,40.704107,-74.013213
R..S98R,659,40.704023,-74.013199
R..S98R,660,40.703942,-74.013185
R..S98R,661,40.703865,-74.013171
R..S98R,662,40.703792,-74.013156
R..S98R,663,40.703722,-74.013142
R..S98R,664,40.703655,-74.013128
R..S98R,665,40.703592,-74.013114
R..S98R,666,40.703087,-74.012994
R..S98R,667,40.701808,-74.012658
R..S98R,668,40.701693,-74.012622
R..S98R,669,40.701582,-74.012581
R..S98R,670,40.701476,-74.012532
R..S98R,671,40.701372,-74.012477
R..S98R,672,40.701273,-74.012415
R..S98R,673,40.701177,-74.012346
R..S98R,674,40.701086,-74.012270
R..S98R,675,40.700997,-74.012187
R..S98R,676,40.700913,-74.012097
R..S98R,677,40.700832,-74.012000
R..S98R,678,40.700755,-74.011896
R..S98R,679,40.700682,-74.011786
R..S98R,680,40.700612,-74.011669
R..S98R,681,40.700546,-74.011544
R..S98R,682,40.700483,-74.011412
R..S98R,683,40.699942,-74.010110
R..S98R,684,40.696176,-73.999159
R..S98R,685,40.696131,-73.999026
R..S98R,686,40.696088,-73.998895
R..S98R,687,40.696046,-73.998764
R..S98R,688,40.696005,-73.998636
R..S98R,689,40.695965,-73.998509
R..S98R,690,40.695926,-73.998384
R..S98R,691,40.695888,-73.998260
R..S98R,692,40.695852,-73.998138
R..S98R,693,40.695816,-73.998018
R..S98R,694,40.695782,-73.997899
R..S98R,695,40.695749,-73.997782
R..S98R,696,40.695716,-73.997667
R..S98R,697,40.695685,-73.997553
R..S98R,698,40.695655,-73.997441
R..S98R,699,40.695626,-73.997331
R..S98R,700,40.695626,-73.997331
R..S98R,701,40.694100,-73.991777
R..S98R,702,40.693825,-73.990788
R..S98R,703,40.693799,-73.990693
R..S98R,704,40.693768,-73.990602
R..S98R,705,40.693734,-73.990514
R..S98R,706,40.693696,-73.990430
R..S98R,707,40.693654,-73.990350
R..S98R,708,40.693608,-73.990274
R..S98R,709,40.693559,-73.990202
R..S98R,710,40.693506,-73.990134
R..S98R,711,40.693449,-73.990070
R..S98R,712,40.693389,-73.990010
R..S98R,713,40.693325,-73.989954
R..S98R,714,40.693257,-73.989902
R..S98R,715,40.693186,-73.989854
R..S98R,716,40.693111,-73.989809
R..S98R,717,40.693032,-73.989769
R..S98R,718,40.692937,-73.989723
R..S98R,719,40.692849,-73.989669
R..S98R,720,40.692766,-73.989608
R..S98R,721,40.692690,-73.989540
R..S98R,722,40.692621,-73.989463
R..S98R,723,40.692557,-73.989380
R..S98R,724,40.692500,-73.989288
R..S98R,725,40.692449,-73.989190
R..S98R,726,40.692405,-73.989083
R..S98R,727,40.692367,-73.988970
R..S98R,728,40.692335,-73.988848
R..S98R,729,40.692309,-73.988720
R..S98R,730,40.692290,-73.988583
R..S98R,731,40.692277,-73.988439
R..S98R,732,40.692270,-73.988290
R..S98R,733,40.692180,-73.985942
R..S98R,734,40.692082,-73.983329
R..S98R,735,40.692077,-73.983226
R..S98R,736,40.692068,-73.983127
R..S98R,737,40.692054,-73.983034
R..S98R,738,40.692036,-73.982946
R..S98R,739,40.692014,-73.982862
R..S98R,740,40.691988,-73.982784
R..S98R,741,40.691957,-73.982711
R..S98R,742,40.691922,-73.982642
R..S98R,743,40.691883,-73.982579
R..S98R,744,40.691840,-73.982521
R..S98R,745,40.691792,-73.982467
R..S98R,746,40.691740,-73.982419
R..S98R,747,40.691684,-73.982376
R..S98R,748,40.691624,-73.982337
R..S98R,749,40.691559,-73.982304
R..S98R,750,40.690635,-73.981824
R..S98R,751,40.689405,-73.981205
R..S98R,752,40.689345,-73.981179
R..S98R,753,40.689287,-73.981149
R..S98R,754,40.689232,-73.981117
R..S98R,755,40.689178,-73.981081
R..S98R,756,40.689127,-73.981042
R..S98R,757,40.689078,-73.980999
R..S98R,758,40.689031,-73.980954
R..S98R,759,40.688986,-73.980905
R..S98R,760,40.688943,-73.980853
R..S98R,761,40.688902,-73.980798
R..S98R,762,40.688863,-73.980740
R..S98R,763,40.688827,-73.980678
R..S98R,764,40.688792,-73.980613
R..S98R,765,40.688760,-73.980545
R..S98R,766,40.688730,-73.980474
R..S98R,767,40.688068,-73.978805
R..S98R,768,40.688036,-73.978747
R..S98R,769,40.688002,-73.978691
R..S98R,770,40.687967,-73.978640
R..S98R,771,40.687931,-73.978592
R..S98R,772,40.687894,-73.978547
R..S98R,773,40.687855,-73.978506
R..S98R,774,40.687815,-73.978469
R..S98R,775,40.687773,-73.978436
R..S98R,776,40.687730,-73.978406
R..S98R,777,40.687686,-73.978380
R..S98R,778,40.687640,-73.978357
R..S98R,779,40.687594,-73.978338
R..S98R,780,40.687545,-73.978323
R..S98R,781,40.687496,-73.978312
R..S98R,782,40.687446,-73.978304
R..S98R,783,40.685237,-73.977980
R..S98R,784,40.685195,-73.977981
R..S98R,785,40.685152,-73.977984
R..S98R,786,40.685110,-73.977988
R..S98R,787,40.685067,-73.977995
R..S98R,788,40.685024,-73.978003
R..S98R,789,40.684982,-73.978014
R..S98R,790,40.684939,-73.978026
R..S98R,791,40.684897,-73.978040
R..S98R,792,40.684854,-73.978057
